Papeleria La Grandiosa
Reporte anual de ventas 2019

Fecha	Cuenta	Depto	Suma	
22/12/2019	66550	140	-$65.33	
22/12/2019	68050	170	$2.99	
22/12/2019	68060	170	-$65.51	
23/12/2019	61510	150	-$70.99	
23/12/2019	61520	150	-$413.85	
23/12/2019	61530	150	-$30.05	
23/12/2019	61540	150	-$1.38	
23/12/2019	61550	150	-$110.95	
23/12/2019	61560	150	-$3.20	
23/12/2019	61570	150	-$122.46	
23/12/2019	62010	150	-$334.51	
23/12/2019	62020	150	"-$1,159.17"	
23/12/2019	62099	150	$10.19	
23/12/2019	62510	120	-$228.77	
23/12/2019	62520	120	-$151.01	
23/12/2019	62530	120	-$29.39	
23/12/2019	62550	120	-$17.83	
23/12/2019	62560	120	-$1.20	
23/12/2019	63050	150	-$12.47	
23/12/2019	64000	150	$155.85	
23/12/2019	64010	150	$50.85	
23/12/2019	65540	110	-$199.72	
23/12/2019	65550	110	-$23.03	
23/12/2019	65570	110	-$4.25	
23/12/2019	65590	110	-$3.50	
23/12/2019	65600	110	-$16.21	
23/12/2019	65610	110	-$33.26	
23/12/2019	65690	110	-$45.31	
23/12/2019	65700	110	-$21.60	
23/12/2019	65710	110	-$796.61	
23/12/2019	65730	110	-$1.30	
23/12/2019	65740	110	-$627.14	
23/12/2019	65750	110	-$838.65	
23/12/2019	65760	110	-$9.68	
23/12/2019	66020	130	-$67.63	
23/12/2019	66040	130	-$3.87	
23/12/2019	66050	130	-$45.40	
23/12/2019	66070	130	-$1.02	
23/12/2019	66080	130	-$3.12	
23/12/2019	66090	130	-$6.66	
23/12/2019	66100	130	-$6.84	
23/12/2019	66110	130	-$0.65	
23/12/2019	66120	130	-$2.39	
23/12/2019	66130	130	-$97.24	
23/12/2019	66510	140	-$7.29	
23/12/2019	66520	140	-$5.29	
23/12/2019	66530	140	-$15.58	
23/12/2019	66550	140	-$65.33	
23/12/2019	68050	170	$2.99	
23/12/2019	68060	170	-$65.51	
24/12/2019	61510	150	-$70.99	
24/12/2019	61520	150	-$413.85	
24/12/2019	61530	150	-$30.05	
24/12/2019	61540	150	-$1.38	
24/12/2019	61550	150	-$110.95	
24/12/2019	61560	150	-$3.20	
24/12/2019	61570	150	-$122.46	
24/12/2019	62010	150	-$334.51	
24/12/2019	62020	150	"-$1,159.17"	
24/12/2019	62099	150	$10.19	
24/12/2019	62510	120	-$228.77	
24/12/2019	62520	120	-$151.01	
24/12/2019	62530	120	-$29.39	
24/12/2019	62550	120	-$17.83	
24/12/2019	62560	120	-$1.20	
24/12/2019	63050	150	-$12.47	
24/12/2019	64000	150	$155.85	
24/12/2019	64010	150	$50.85	
24/12/2019	65540	110	-$199.72	
24/12/2019	65550	110	-$23.03	
24/12/2019	65570	110	-$4.25	
24/12/2019	65590	110	-$3.50	
24/12/2019	65600	110	-$16.21	
24/12/2019	65610	110	-$33.26	
24/12/2019	65690	110	-$45.31	
24/12/2019	65700	110	-$21.60	
24/12/2019	65710	110	-$796.61	
24/12/2019	65730	110	-$1.30	
24/12/2019	65740	110	-$627.14	
24/12/2019	65750	110	-$838.65	
24/12/2019	65760	110	-$9.68	
24/12/2019	66020	130	-$67.63	
24/12/2019	66040	130	-$3.87	
24/12/2019	66050	130	-$45.40	
24/12/2019	66070	130	-$1.02	
24/12/2019	66080	130	-$3.12	
24/12/2019	66090	130	-$6.66	
24/12/2019	66100	130	-$6.84	
24/12/2019	66110	130	-$0.65	
24/12/2019	66120	130	-$2.39	
24/12/2019	66130	130	-$97.24	
24/12/2019	66510	140	-$7.29	
24/12/2019	66520	140	-$5.29	
24/12/2019	66530	140	-$15.58	
24/12/2019	66550	140	-$65.33	
24/12/2019	68050	170	$2.99	
24/12/2019	68060	170	-$65.51	
24/12/2019	71010	120	"$1,308.34"	
24/12/2019	71020	120	$885.24	
24/12/2019	71030	120	$145.71	
24/12/2019	71050	120	$13.18	
24/12/2019	71060	120	$12.49	
24/12/2019	71070	120	-$27.38	
24/12/2019	71080	120	$21.47	
24/12/2019	71160	150	$53.66	
24/12/2019	71170	150	$446.41	
24/12/2019	71180	150	-$1.05	
24/12/2019	71190	150	$2.86	
24/12/2019	71200	150	$123.93	
24/12/2019	71240	150	"$1,592.11"	
24/12/2019	71299	150	-$52.35	
24/12/2019	71310	150	"$4,018.54"	
24/12/2019	71325	150	-$447.80	
24/12/2019	71550	150	$241.42	
24/12/2019	71560	140	-$166.29	
24/12/2019	72010	110	"$3,281.31"	
24/12/2019	72020	110	"$3,623.97"	
24/12/2019	72050	140	$484.08	
24/12/2019	72060	150	"$2,235.86"	
24/12/2019	72070	150	"$3,690.02"	
24/12/2019	72090	150	"$1,332.17"	
24/12/2019	72110	160	"$3,592.62"	
24/12/2019	72120	160	"$4,461.27"	
24/12/2019	72130	160	"-$1,478.36"	
24/12/2019	72140	160	"$1,809.34"	
24/12/2019	72150	165	"$1,993.98"	
24/12/2019	72160	170	"$3,171.78"	
24/12/2019	72340	110	"$4,802.34"	
24/12/2019	72340	150	"$3,567.87"	
24/12/2019	72340	160	"$4,911.98"	
24/12/2019	72340	165	$636.02	
24/12/2019	72340	170	"$1,875.41"	
24/12/2019	72999	150	-$246.15	
24/12/2019	73010	110	$295.75	
24/12/2019	73010	140	$10.90	
24/12/2019	73010	150	$362.89	
24/12/2019	73010	160	$347.53	
24/12/2019	73010	165	$93.83	
24/12/2019	73010	170	-$693.61	
24/12/2019	73020	110	$154.15	
24/12/2019	73020	140	$5.54	
24/12/2019	73020	150	$217.82	
24/12/2019	73020	160	$155.17	
24/12/2019	73020	165	$50.97	
24/12/2019	73020	170	$48.37	
24/12/2019	73030	150	-$215.60	
24/12/2019	73030	160	$24.64	
24/12/2019	73030	170	$129.36	
24/12/2019	73035	110	$77.26	
24/12/2019	73035	150	$83.74	
24/12/2019	73035	160	$112.70	
24/12/2019	73035	165	$31.53	
24/12/2019	73035	170	$28.91	
24/12/2019	73040	110	$242.09	
24/12/2019	73040	150	$251.99	
24/12/2019	73040	160	$171.86	
24/12/2019	73040	165	$49.90	
24/12/2019	73040	170	$92.40	
24/12/2019	73050	110	$12.14	
24/12/2019	73050	140	$2.11	
24/12/2019	73050	150	$86.92	
24/12/2019	73050	160	$1.51	
24/12/2019	73050	165	$23.96	
24/12/2019	73050	170	$19.72	
24/12/2019	73060	110	$66.53	
24/12/2019	73060	150	$66.87	
24/12/2019	73070	110	$674.37	
24/12/2019	73070	150	$339.06	
24/12/2019	73070	160	$233.27	
24/12/2019	73070	165	$55.55	
24/12/2019	73070	170	$55.55	
24/12/2019	80990	110	"$1,917.48"	
24/12/2019	81010	110	$92.40	
24/12/2019	81030	160	$86.16	
24/12/2019	81050	160	"$1,177.36"	
24/12/2019	81060	160	"$2,390.17"	
24/12/2019	81080	160	-$2.31	
24/12/2019	81090	160	$63.54	
24/12/2019	81100	160	-$66.47	
24/12/2019	81110	160	$22.81	
24/12/2019	81130	160	$113.06	
24/12/2019	81140	160	-$314.16	
24/12/2019	81150	160	$936.28	
24/12/2019	81160	160	$120.24	
24/12/2019	81170	160	$105.03	
24/12/2019	81180	160	"$2,127.13"	
24/12/2019	81190	160	$68.02	
24/12/2019	81200	160	$188.07	
24/12/2019	81210	160	-$126.06	
24/12/2019	81220	160	$82.32	
24/12/2019	81230	160	$47.70	
24/12/2019	81240	160	$103.49	
24/12/2019	81250	160	$95.35	
24/12/2019	81270	160	$940.67	
24/12/2019	81280	160	$119.01	
24/12/2019	81330	160	$105.46	
24/12/2019	81350	160	$14.52	
24/12/2019	81900	165	$215.40	
24/12/2019	82010	130	$432.31	
24/12/2019	82050	150	$82.18	
24/12/2019	82060	170	$996.86	
24/12/2019	82070	150	$18.49	
24/12/2019	83010	170	$29.24	
24/12/2019	83020	130	$123.20	
24/12/2019	83020	160	$512.37	
24/12/2019	83020	170	$476.92	
24/12/2019	83030	150	$248.39	
24/12/2019	83050	170	$398.96	
24/12/2019	83060	170	$99.68	
24/12/2019	83070	170	$260.50	
24/12/2019	84020	130	$307.69	
24/12/2019	84020	170	$248.63	
24/12/2019	85010	170	$290.30	
24/12/2019	85510	170	$829.61	
24/12/2019	86010	110	$275.50	
24/12/2019	86010	150	$223.15	
24/12/2019	86010	160	$72.59	
24/12/2019	86010	165	$84.54	
24/12/2019	86020	110	$37.13	
24/12/2019	86020	120	$16.78	
24/12/2019	86020	170	$21.36	
24/12/2019	86030	110	$14.60	
24/12/2019	86030	150	$155.47	
24/12/2019	86040	110	$165.59	
24/12/2019	86040	150	$108.15	
24/12/2019	86050	110	$171.47	
24/12/2019	86050	150	$112.66	
24/12/2019	86050	160	$92.44	
24/12/2019	86100	110	$79.72	
24/12/2019	86100	150	$215.06	
24/12/2019	86100	160	$32.00	
24/12/2019	86100	170	$266.08	
24/12/2019	86140	110	$109.89	
24/12/2019	86150	110	$77.00	
24/12/2019	86180	160	$41.06	
24/12/2019	86200	150	$19.55	
24/12/2019	86200	160	$40.91	
24/12/2019	86270	150	$55.25	
24/12/2019	86280	150	$496.87	
24/12/2019	86290	150	$228.70	
24/12/2019	86290	170	$53.43	
24/12/2019	86310	150	$257.77	
24/12/2019	86320	150	$62.15	
24/12/2019	86330	150	$614.44	
24/12/2019	86350	150	$123.75	
24/12/2019	86360	150	$277.20	
24/12/2019	86450	170	$64.23	
27/12/2019	61510	150	-$71.93	
27/12/2019	61520	150	-$335.28	
27/12/2019	61530	150	-$35.19	
27/12/2019	61540	150	-$2.43	
27/12/2019	61550	150	-$152.90	
27/12/2019	61560	150	-$3.74	
27/12/2019	61570	150	-$141.97	
27/12/2019	62010	150	-$483.66	
27/12/2019	62020	150	-$961.40	
27/12/2019	62099	150	$27.08	
27/12/2019	62510	120	-$195.86	
27/12/2019	62520	120	-$138.39	
27/12/2019	62530	120	-$29.56	
27/12/2019	62550	120	-$27.45	
27/12/2019	62560	120	-$1.11	
27/12/2019	63050	150	-$6.78	
27/12/2019	64000	150	$193.49	
27/12/2019	64010	150	$42.94	
27/12/2019	64020	150	$2.32	
27/12/2019	65540	110	-$280.43	
27/12/2019	65550	110	-$18.77	
27/12/2019	65570	110	-$3.80	
27/12/2019	65590	110	-$4.11	
27/12/2019	65600	110	-$33.22	
27/12/2019	65610	110	-$78.32	
27/12/2019	65690	110	-$78.53	
27/12/2019	65700	110	-$70.53	
27/12/2019	65710	110	"-$1,161.18"	
27/12/2019	65730	110	-$1.89	
27/12/2019	65740	110	-$948.21	
27/12/2019	65750	110	"-$1,222.47"	
27/12/2019	65760	110	-$14.11	
27/12/2019	66010	130	-$0.88	
27/12/2019	66020	130	-$81.40	
27/12/2019	66030	130	-$1.41	
27/12/2019	66040	130	-$7.82	
27/12/2019	66050	130	-$66.18	
27/12/2019	66070	130	-$2.13	
27/12/2019	66080	130	-$2.79	
27/12/2019	66090	130	-$5.49	
27/12/2019	66100	130	-$9.98	
27/12/2019	66110	130	-$0.95	
27/12/2019	66120	130	-$3.48	
27/12/2019	66130	130	-$141.76	
27/12/2019	66510	140	-$14.16	
27/12/2019	66520	140	-$8.43	
27/12/2019	66530	140	-$21.98	
27/12/2019	66550	140	-$47.08	
27/12/2019	68050	170	$1.51	
27/12/2019	68060	170	-$40.21	
28/12/2019	61510	150	-$66.97	
28/12/2019	61520	150	-$312.17	
28/12/2019	61530	150	-$32.76	
28/12/2019	61540	150	-$2.26	
28/12/2019	61550	150	-$142.35	
28/12/2019	61560	150	-$3.49	
28/12/2019	61570	150	-$132.18	
28/12/2019	62010	150	-$450.31	
28/12/2019	62020	150	-$895.09	
28/12/2019	62099	150	$25.22	
28/12/2019	62510	120	-$182.35	
28/12/2019	62520	120	-$128.84	
28/12/2019	62530	120	-$27.52	
28/12/2019	62550	120	-$25.55	
28/12/2019	62560	120	-$1.03	
28/12/2019	63050	150	-$6.31	
28/12/2019	64000	150	$180.15	
28/12/2019	64010	150	$39.99	
28/12/2019	64020	150	$2.17	
28/12/2019	65540	110	-$261.10	
28/12/2019	65550	110	-$17.48	
28/12/2019	65570	110	-$3.53	
28/12/2019	65590	110	-$3.82	
28/12/2019	65600	110	-$30.92	
28/12/2019	65610	110	-$72.92	
28/12/2019	65690	110	-$73.12	
28/12/2019	65700	110	-$65.67	
28/12/2019	65710	110	"-$1,081.10"	
28/12/2019	65730	110	-$1.77	
28/12/2019	65740	110	-$882.82	
28/12/2019	65750	110	"-$1,138.16"	
28/12/2019	65760	110	-$13.15	
28/12/2019	66010	130	-$0.81	
28/12/2019	66020	130	-$75.79	
28/12/2019	66030	130	-$1.31	
28/12/2019	66040	130	-$7.27	
28/12/2019	66050	130	-$61.60	
28/12/2019	66070	130	-$1.99	
28/12/2019	66080	130	-$2.60	
28/12/2019	66090	130	-$5.12	
28/12/2019	66100	130	-$9.30	
28/12/2019	66110	130	-$0.87	
28/12/2019	66120	130	-$3.25	
28/12/2019	66130	130	-$131.98	
28/12/2019	66510	140	-$13.18	
28/12/2019	66520	140	-$7.84	
28/12/2019	66530	140	-$20.46	
28/12/2019	66550	140	-$43.82	
28/12/2019	68050	170	$1.41	
28/12/2019	68060	170	-$37.43	
29/12/2019	61510	150	-$66.97	
29/12/2019	61520	150	-$312.17	
29/12/2019	61530	150	-$32.76	
29/12/2019	61540	150	-$2.26	
29/12/2019	61550	150	-$142.35	
29/12/2019	61560	150	-$3.49	
29/12/2019	61570	150	-$132.18	
29/12/2019	62010	150	-$450.31	
29/12/2019	62020	150	-$895.09	
29/12/2019	62099	150	$25.22	
29/12/2019	62510	120	-$182.35	
29/12/2019	62520	120	-$128.84	
29/12/2019	62530	120	-$27.52	
29/12/2019	62550	120	-$25.55	
29/12/2019	62560	120	-$1.03	
29/12/2019	63050	150	-$6.31	
29/12/2019	64000	150	$180.15	
29/12/2019	64010	150	$39.99	
29/12/2019	64020	150	$2.17	
29/12/2019	65540	110	-$261.10	
29/12/2019	65550	110	-$17.48	
29/12/2019	65570	110	-$3.53	
29/12/2019	65590	110	-$3.82	
29/12/2019	65600	110	-$30.92	
29/12/2019	65610	110	-$72.92	
29/12/2019	65690	110	-$73.12	
29/12/2019	65700	110	-$65.67	
29/12/2019	65710	110	"-$1,081.10"	
29/12/2019	65730	110	-$1.77	
29/12/2019	65740	110	-$882.82	
29/12/2019	65750	110	"-$1,138.16"	
29/12/2019	65760	110	-$13.15	
29/12/2019	66010	130	-$0.81	
29/12/2019	66020	130	-$75.79	
29/12/2019	66030	130	-$1.31	
29/12/2019	66040	130	-$7.27	
29/12/2019	66050	130	-$61.60	
29/12/2019	66070	130	-$1.99	
29/12/2019	66080	130	-$2.60	
29/12/2019	66090	130	-$5.12	
29/12/2019	66100	130	-$9.30	
29/12/2019	66110	130	-$0.87	
29/12/2019	66120	130	-$3.25	
29/12/2019	66130	130	-$131.98	
29/12/2019	66510	140	-$13.18	
29/12/2019	66520	140	-$7.84	
29/12/2019	66530	140	-$20.46	
29/12/2019	66550	140	-$43.82	
29/12/2019	68050	170	$1.41	
29/12/2019	68060	170	-$37.43	
30/12/2019	61510	150	-$66.97	
30/12/2019	61520	150	-$312.17	
30/12/2019	61530	150	-$32.76	
30/12/2019	61540	150	-$2.26	
30/12/2019	61550	150	-$142.35	
30/12/2019	61560	150	-$3.49	
30/12/2019	61570	150	-$132.18	
30/12/2019	62010	150	-$450.31	
30/12/2019	62020	150	-$895.09	
30/12/2019	62099	150	$25.22	
30/12/2019	62510	120	-$182.35	
30/12/2019	62520	120	-$128.84	
30/12/2019	62530	120	-$27.52	
30/12/2019	62550	120	-$25.55	
30/12/2019	62560	120	-$1.03	
30/12/2019	63050	150	-$6.31	
30/12/2019	64000	150	$180.15	
30/12/2019	64010	150	$39.99	
30/12/2019	64020	150	$2.17	
30/12/2019	65540	110	-$261.10	
30/12/2019	65550	110	-$17.48	
30/12/2019	65570	110	-$3.53	
30/12/2019	65590	110	-$3.82	
30/12/2019	65600	110	-$30.92	
30/12/2019	65610	110	-$72.92	
30/12/2019	65690	110	-$73.12	
30/12/2019	65700	110	-$65.67	
30/12/2019	65710	110	"-$1,081.10"	
30/12/2019	65730	110	-$1.77	
30/12/2019	65740	110	-$882.82	
30/12/2019	65750	110	"-$1,138.16"	
30/12/2019	65760	110	-$13.15	
30/12/2019	66010	130	-$0.81	
30/12/2019	66020	130	-$75.79	
30/12/2019	66030	130	-$1.31	
30/12/2019	66040	130	-$7.27	
30/12/2019	66050	130	-$61.60	
30/12/2019	66070	130	-$1.99	
30/12/2019	66080	130	-$2.60	
30/12/2019	66090	130	-$5.12	
30/12/2019	66100	130	-$9.30	
30/12/2019	66110	130	-$0.87	
30/12/2019	66120	130	-$3.25	
30/12/2019	66130	130	-$131.98	
30/12/2019	66510	140	-$13.18	
30/12/2019	66520	140	-$7.84	
30/12/2019	66530	140	-$20.46	
30/12/2019	66550	140	-$43.82	
30/12/2019	68050	170	$1.41	
30/12/2019	68060	170	-$37.43	
31/12/2019	61510	150	-$66.97	
31/12/2019	61520	150	-$312.17	
31/12/2019	61530	150	-$32.76	
31/12/2019	61540	150	-$2.26	
31/12/2019	61550	150	-$142.35	
31/12/2019	61560	150	-$3.49	
31/12/2019	61570	150	-$132.18	
31/12/2019	62010	150	-$450.31	
31/12/2019	62020	150	-$895.09	
31/12/2019	62099	150	$25.22	
31/12/2019	62510	120	-$182.35	
31/12/2019	62520	120	-$128.84	
31/12/2019	62530	120	-$27.52	
31/12/2019	62550	120	-$25.55	
31/12/2019	62560	120	-$1.03	
31/12/2019	63050	150	-$6.31	
31/12/2019	64000	150	$180.15	
31/12/2019	64010	150	$39.99	
31/12/2019	64020	150	$2.17	
31/12/2019	65540	110	-$261.10	
31/12/2019	65550	110	-$17.48	
31/12/2019	65570	110	-$3.53	
31/12/2019	65590	110	-$3.82	
31/12/2019	65600	110	-$30.92	
31/12/2019	65610	110	-$72.92	
31/12/2019	65690	110	-$73.12	
31/12/2019	65700	110	-$65.67	
31/12/2019	65710	110	"-$1,081.10"	
31/12/2019	65730	110	-$1.77	
31/12/2019	65740	110	-$882.82	
31/12/2019	65750	110	"-$1,138.16"	
31/12/2019	65760	110	-$13.15	
31/12/2019	66010	130	-$0.81	
31/12/2019	66020	130	-$75.79	
31/12/2019	66030	130	-$1.31	
31/12/2019	66040	130	-$7.27	
31/12/2019	66050	130	-$61.60	
31/12/2019	66070	130	-$1.99	
31/12/2019	66080	130	-$2.60	
31/12/2019	66090	130	-$5.12	
31/12/2019	66100	130	-$9.30	
31/12/2019	66110	130	-$0.87	
31/12/2019	66120	130	-$3.25	
31/12/2019	66130	130	-$131.98	
31/12/2019	66510	140	-$13.18	
31/12/2019	66520	140	-$7.84	
31/12/2019	66530	140	-$20.46	
31/12/2019	66550	140	-$43.82	
31/12/2019	68050	170	$1.41	
31/12/2019	68060	170	-$37.43	
31/12/2019	71010	120	"$1,034.34"	
31/12/2019	71020	120	$785.31	
31/12/2019	71030	120	$138.09	
31/12/2019	71050	120	-$29.07	
31/12/2019	71060	120	$8.60	
31/12/2019	71070	120	-$29.68	
31/12/2019	71080	120	$12.27	
31/12/2019	71160	150	$38.95	
31/12/2019	71170	150	$741.97	
31/12/2019	71180	150	$26.19	
31/12/2019	71190	150	$4.83	
31/12/2019	71200	150	$115.48	
31/12/2019	71240	150	"$1,088.86"	
31/12/2019	71299	150	-$39.39	
31/12/2019	71310	150	"$3,857.73"	
31/12/2019	71325	150	-$489.38	
31/12/2019	71550	150	$345.75	
31/12/2019	71560	140	-$43.26	
31/12/2019	72010	110	"$4,452.84"	
31/12/2019	72020	110	"$4,091.27"	
31/12/2019	72040	130	$328.60	
31/12/2019	72050	140	$423.60	
31/12/2019	72060	150	"$2,277.01"	
31/12/2019	72070	150	"$3,917.00"	
31/12/2019	72090	150	"$1,980.08"	
31/12/2019	72110	160	"$4,818.75"	
31/12/2019	72120	160	"$5,110.14"	
31/12/2019	72130	160	-$844.78	
31/12/2019	72140	160	"$1,985.84"	
31/12/2019	72150	165	"$2,581.45"	
31/12/2019	72160	170	"$3,478.12"	
31/12/2019	72340	110	"$2,744.19"	
31/12/2019	72340	150	"$2,038.78"	
31/12/2019	72340	160	"$2,806.85"	
31/12/2019	72340	165	$363.44	
31/12/2019	72340	170	"$1,071.66"	
31/12/2019	72999	150	-$272.00	
31/12/2019	73010	110	$391.17	
31/12/2019	73010	130	$16.21	
31/12/2019	73010	140	$11.59	
31/12/2019	73010	150	$365.08	
31/12/2019	73010	160	$468.28	
31/12/2019	73010	165	$136.94	
31/12/2019	73010	170	-$179.95	
31/12/2019	73020	110	$201.93	
31/12/2019	73020	130	$7.99	
31/12/2019	73020	140	$5.80	
31/12/2019	73020	150	$214.37	
31/12/2019	73020	160	$227.81	
31/12/2019	73020	165	$73.14	
31/12/2019	73020	170	$65.58	
31/12/2019	73030	110	$290.40	
31/12/2019	73030	150	$256.74	
31/12/2019	73030	160	$258.50	
31/12/2019	73030	165	$89.54	
31/12/2019	73030	170	$208.23	
31/12/2019	73035	110	$197.97	
31/12/2019	73035	150	$159.81	
31/12/2019	73035	160	$254.00	
31/12/2019	73035	165	$79.96	
31/12/2019	73035	170	$71.05	
31/12/2019	73040	110	$339.44	
31/12/2019	73040	150	$314.60	
31/12/2019	73040	160	$241.23	
31/12/2019	73040	165	$69.89	
31/12/2019	73040	170	$108.70	
31/12/2019	73050	110	$29.99	
31/12/2019	73050	130	$3.15	
31/12/2019	73050	140	$2.26	
31/12/2019	73050	150	$82.61	
31/12/2019	73050	160	$42.34	
31/12/2019	73050	165	$26.55	
31/12/2019	73050	170	$31.17	
31/12/2019	73060	110	$38.02	
31/12/2019	73060	150	$38.20	
31/12/2019	73070	110	$385.35	
31/12/2019	73070	150	$193.75	
31/12/2019	73070	160	$133.30	
31/12/2019	73070	165	$31.75	
31/12/2019	73070	170	$31.75	
31/12/2019	80990	110	"$2,963.53"	
31/12/2019	81010	110	$178.04	
31/12/2019	81030	160	$49.24	
31/12/2019	81050	160	$672.78	
31/12/2019	81060	160	"$1,300.46"	
31/12/2019	81080	160	-$1.32	
31/12/2019	81090	160	$280.41	
31/12/2019	81100	160	$105.35	
31/12/2019	81110	160	$13.04	
31/12/2019	81130	160	$64.60	
31/12/2019	81140	160	-$6.46	
31/12/2019	81150	160	$558.84	
31/12/2019	81160	160	$68.71	
31/12/2019	81170	160	$79.18	
31/12/2019	81180	160	"$2,909.94"	
31/12/2019	81190	160	$69.65	
31/12/2019	81200	160	$147.93	
31/12/2019	81210	160	-$19.75	
31/12/2019	81220	160	$163.83	
31/12/2019	81230	160	$34.11	
31/12/2019	81240	160	$59.14	
31/12/2019	81250	160	$54.48	
31/12/2019	81270	160	$691.14	
31/12/2019	81280	160	$442.75	
31/12/2019	81330	160	$257.09	
31/12/2019	81350	160	$19.69	
31/12/2019	81900	165	$231.59	
31/12/2019	82010	130	$586.71	
31/12/2019	82050	150	$51.68	
31/12/2019	82060	170	$709.14	
31/12/2019	82070	150	$10.56	
31/12/2019	83010	160	$20.85	
31/12/2019	83010	170	-$82.42	
31/12/2019	83020	130	$167.20	
31/12/2019	83020	160	$618.82	
31/12/2019	83020	170	$245.82	
31/12/2019	83030	150	$330.19	
31/12/2019	83050	170	$536.23	
31/12/2019	83060	170	$135.28	
31/12/2019	83070	170	$380.08	
31/12/2019	84020	130	$417.58	
31/12/2019	84020	170	$339.63	
31/12/2019	85010	170	$292.11	
31/12/2019	85510	170	"$1,158.50"	
31/12/2019	86010	110	$303.97	
31/12/2019	86010	130	$7.99	
31/12/2019	86010	150	$258.87	
31/12/2019	86010	160	$104.95	
31/12/2019	86010	165	$78.43	
31/12/2019	86020	110	$21.22	
31/12/2019	86020	120	$9.59	
31/12/2019	86020	170	$12.20	
31/12/2019	86030	110	-$1.66	
31/12/2019	86030	150	$93.93	
31/12/2019	86040	110	$125.15	
31/12/2019	86040	150	$187.63	
31/12/2019	86050	110	$260.71	
31/12/2019	86050	150	$131.98	
31/12/2019	86050	160	$134.71	
31/12/2019	86100	110	$180.08	
31/12/2019	86100	120	$8.31	
31/12/2019	86100	150	$317.30	
31/12/2019	86100	160	$26.65	
31/12/2019	86100	170	$268.87	
31/12/2019	86140	110	$62.79	
31/12/2019	86150	110	$83.62	
31/12/2019	86180	140	$66.63	
31/12/2019	86180	160	$43.67	
31/12/2019	86200	150	$11.18	
31/12/2019	86200	160	$65.58	
31/12/2019	86270	150	$47.92	
31/12/2019	86280	150	$283.93	
31/12/2019	86290	150	$221.78	
31/12/2019	86290	170	$41.64	
31/12/2019	86310	150	$172.85	
31/12/2019	86320	150	$35.52	
31/12/2019	86330	150	$814.57	
31/12/2019	86350	150	$102.19	
31/12/2019	86360	150	$411.99	
31/12/2019	86450	170	$92.32	
Total 			"$186,328.85"	
